id,report_date,city,state,report_narrative,timestamp,latitude,longitude,altitude,uncertainty
15892,2024-06-12,Grand rapids,Michigan,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): grand rapids, mile (MI) / unmanned aircraft systems (UAS) sighting/0021e/chicago artcc advised, b738, ord-grr, reported unmanned aircraft systems (UAS) with red and green lights above them at the 2 of the clock position while W bound on the ground grr.No evasive action taken.Kent county sheriff notified.",2024-06-12T00:00:00Z,42.9634,-85.6681,800,medium
15893,2024-06-12,Hyannis,Massachusetts,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): hyannis, ma / unmanned aircraft systems (UAS) sighting/1620e/boston terminal radar approach control (TRACON) advised, cessna c402, bos-ack, reported a white unmanned aircraft systems (UAS) at 3,000 feet while S bound 4 S of cape cod gateway (HYA).No evasive action taken.Yarmouth pd notified.",2024-06-12T00:00:00Z,41.6667,-70.2833,3000,medium
15894,2024-06-12,Lexington,Kentucky,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): lexington, ky / unmanned aircraft systems (UAS) sighting/1941e/lexington airport traffic control tower (ATCT) advised, crj9, dfw-lex, reported a unmanned aircraft systems (UAS) while sw bound at 2,300 feet 5 sw lex.No evasive action taken.Lexington pd notified.",2024-06-12T00:00:00Z,37.9786,-84.4603,2300,low
15895,2024-06-12,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1948e/laguardia airport traffic control tower (ATCT) advised, cirrus sr22, reported a unmanned aircraft systems (UAS) while no earlier (NE) bound at 1,500 feet 6 W lga.No evasive action taken.Nypd notified.",2024-06-12T00:00:00Z,40.7789,-73.8739,1500,medium
15896,2024-06-12,Philadelphia,Pennsylvania,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): philadelphia, public address (PA) / unmanned aircraft systems (UAS) sighting/2004e/philadelphia airport traffic control tower (ATCT) advised, a321, phl-mco, reported a unmanned aircraft systems (UAS) from the 9 of the clock position while no earlier (NE) bound at 4,000 feet 21 E phl.No evasive action taken. Philadelphia airport (ARPT) pd notified.",2024-06-12T00:00:00Z,39.8744,-75.2408,4000,medium
15897,2024-06-12,Richmond,Virginia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): richmond, va / unmanned aircraft systems (UAS) sighting/1734e/potomac terminal radar approach control (TRACON) advised, beech be55, reported a white unmanned aircraft systems (UAS) at 3,000 feet while sw bound 3 nne ric.No evasive action taken.Henrico county sheriff notified.",2024-06-12T00:00:00Z,37.5407,-77.436,3000,medium
15898,2024-06-12,South bend,Indiana,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): south bend, in / unmanned aircraft systems (UAS) sighting/0800e/chicago air route traffic control center (ARTCC) advised, cessna c210, reported a unmanned aircraft systems (UAS) from the 2 of the clock position while W bound at 12,000 feet 5 northwest (NW) plymouth municipal airport (ARPT) (c65).No evasive action taken.Marshall county sheriff notified.",2024-06-12T00:00:00Z,41.6786,-86.2519,12000,medium
15899,2024-06-12,Tampa,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): tampa, flight level (FL) / unmanned aircraft systems (UAS) sighting/1048e/tampa airport traffic control tower (ATCT) advised, a320, dca-tpa, reported a white and black unmanned aircraft systems (UAS) at 1,400 feet while S bound 5 N tpa.No evasive action taken.Leo notification not reported.",2024-06-12T00:00:00Z,27.9756,-82.5311,1400,medium
15900,2024-06-13,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/1058c/chicago terminal radar approach control (TRACON) advised, crj2, local area network (LAN)-ord, reported a silver unmanned aircraft systems (UAS) from the 3 of the clock position while west bound at 3,500 feet 13 E ord.No evasive action taken.Fbi notified.",2024-06-13T00:00:00Z,41.9786,-87.9047,3500,medium
15901,2024-06-13,Farmingdale,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): farmingdale, ny / unmanned aircraft systems (UAS) sighting/1020e/new york terminal radar approach control (TRACON) advised, a320, pbi-jfk, reported a unmanned aircraft systems (UAS) while wnw bound at 3,000 feet 5 N frg.No evasive action taken.Suffolk pd notified.",2024-06-13T00:00:00Z,40.7275,-73.4251,3000,medium
15902,2024-06-13,Jacksonville,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): jacksonville, flight level (FL) / unmanned aircraft systems (UAS) sighting/1107e/jacksonville airport traffic control tower (ATCT) advised, cessna c25b, dto-jax, reported 1 blue unmanned aircraft systems (UAS) and 1 white unmanned aircraft systems (UAS) both at 1,700 feet while W bound 7 E jax.No evasive action taken.Duval county sheriff notified.",2024-06-13T00:00:00Z,30.4953,-81.6789,1700,medium
15903,2024-06-13,Las vegas,Nevada,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): las vegas, nv / unmanned aircraft systems (UAS) sighting/1455p/las vegas airport traffic control tower (ATCT) advised, a20n, las-pit, reported a white unmanned aircraft systems (UAS) from the 9 of the clock position while W bound at 3,200 feet 3 E las.No evasive action taken.Leo notification not reported.",2024-06-13T14:55:00Z,36.084,-115.1506,3200,low
15904,2024-06-13,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/0902e/new york terminal radar approach control (TRACON) advised, a321, clt-lga, reported a unmanned aircraft systems (UAS) at the 12 of the clock position while nne bound at 4,400 feet 8 wsw lga.No evasive action taken.Nypd notified.",2024-06-13T00:00:00Z,40.7794,-73.8721,4400,medium
15905,2024-06-13,Orlando,Florida,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): orlando, flight level (FL) / unmanned aircraft systems (UAS) sighting/1012e/orlando airport traffic control tower (ATCT) advised, cessna c441, orl-orl, reported a gray unmanned aircraft systems (UAS) from the 3 of the clock position at 1,000 feet while wsw bound 3 ene orl.No evasive action taken.Orange county sheriff notified.",2024-06-13T00:00:00Z,28.4363,-81.3089,1000,medium
15906,2024-06-13,Robbinsville,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): robbinsville, nj / unmanned aircraft systems (UAS) sighting/1355e/washington air route traffic control center (ARTCC) advised, cessna c172, gon-mtn, reported an orange unmanned aircraft systems (UAS) while sw bound at 8,500 feet 12 W robbinsville very high frequency omnidirectional range (VOR).No evasive action taken.New jersey state pd notified.",2024-06-13T00:00:00Z,40.1833,-74.5833,8500,medium
15907,2024-06-13,Sacramento,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): sacramento, ca / unmanned aircraft systems (UAS) sighting/0927p/norcal terminal radar approach control (TRACON) advised, b738, smf-bna, reported a unmanned aircraft systems (UAS) at the 9 of the clock position while E bound at 2,700 feet 5 E smf.No evasive action taken.Sacramento pd notified.",2024-06-13T00:00:00Z,38.5815,-121.4944,2700,medium
15908,2024-06-13,Washington,District of columbia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): washington, dc / unmanned aircraft systems (UAS) sighting/1417e/potomac terminal radar approach control (TRACON) advised, crj7, msy-dca, reported a black unmanned aircraft systems (UAS) while se bound at 3,000 feet 10 northwest (NW) washington, d. c. (DCA).No evasive action taken.Montgomery county sheriff notified.",2024-06-13T00:00:00Z,38.9072,-77.0369,3000,medium
15909,2024-06-13,Washington,District of columbia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): washington, dc / unmanned aircraft systems (UAS) sighting/1417e/potomac terminal radar approach control (TRACON) advised, e190, bos-dca, reported a black unmanned aircraft systems (UAS) while se bound at 3,000 feet 10 no earlier (NE) washington, d. c. (DCA).No evasive action taken.Montgomery county sheriff notified.",2024-06-13T00:00:00Z,38.9072,-77.0369,3000,medium
15910,2024-06-14,Charleston,South carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): charleston, sc / unmanned aircraft systems (UAS) sighting/1145e/charleston airport traffic control tower (ATCT) advised, bombardier cl60, bct-hpn, reported a unmanned aircraft systems (UAS) from the 11 oâ€™clock position while se bound at 3,000 feet 12 S chs.No evasive action taken.Charleston county sheriff notified.",2024-06-14T00:00:00Z,32.8984,-79.9847,3000,medium
15911,2024-06-14,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/1115c/chicago terminal radar approach control facility (TRACON) advised, b38m, mdw-oma, reported a unmanned aircraft systems (UAS) from the 12 of the clock position while W bound at 3,000 feet 6 W mdw.No evasive action taken.Fbi notified.",2024-06-14T00:00:00Z,41.7776,-87.7557,3000,medium
15912,2024-06-14,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/1346c/chicago terminal radar approach control (TRACON) advised, b739, sea-ord, reported a black unmanned aircraft systems (UAS) 200 feet below while E bound at 4,000 feet 12 W chicago.No evasive action taken.Fbi notified.",2024-06-14T00:00:00Z,41.8781,-87.6298,4000,medium
15913,2024-06-14,Columbus/w point/starkville,Mississippi,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): columbus/w point / starkville, ms / unmanned aircraft systems (UAS) sighting/0856c/golden triangle airport traffic control tower (ATCT) advised, lj75, cll-gtr, reported a unmanned aircraft systems (UAS) while N bound at 400 feet 1 S gtr.No evasive action taken.Lowndes county sheriff notified.",2024-06-14T00:00:00Z,33.4494,-88.5933,400,medium
15914,2024-06-14,Florence,South carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): florence, sc / unmanned aircraft systems (UAS) sighting/0939e/jacksonville air route traffic control center (ARTCC) advised, piper pa31, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while N bound at 11,500 feet 45 E flo.No evasive action taken.Leo notification not reported.",2024-06-14T00:00:00Z,34.1954,-79.7626,11500,medium
15915,2024-06-14,Norfolk,Virginia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): norfolk, va / unmanned aircraft systems (UAS) sighting/1145e/norfolk airport traffic control tower (ATCT) advised, crj9, orf-lga, reported a unmanned aircraft systems (UAS) while W bound at 4,300 feet 5 sw orf.No evasive action reported.Norfolk pd notified.",2024-06-14T00:00:00Z,36.895,-76.201,4300,low
15916,2024-06-14,Wichita,Kansas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): wichita, ks / unmanned aircraft systems (UAS) sighting/1400c/wichita airport traffic control tower (ATCT) advised, beech be36, ict-ict, reported a unmanned aircraft systems (UAS) while S bound at 400 feet 1 N ict.No evasive action taken.Wichita airport authority notified.",2024-06-14T00:00:00Z,37.6489,-97.4336,400,low
15917,2024-06-15,Albany,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): albany, ny / unmanned aircraft systems (UAS) sighting/2003e/albany airport traffic control tower (ATCT) advised, crj9, lga-alb, reported small unmanned aircraft systems (UAS) at the 3 of the clock position while N bound at 5,500 feet 20 S alb.No evasive action reported.Leos not notified.",2024-06-15T00:00:00Z,42.7489,-73.8022,5500,medium
15918,2024-06-15,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/1945c/ord airport traffic control tower (ATCT) advised, e170, bna-ord, reported unmanned aircraft systems (UAS) at 500 feet while on 2 mile final runway 10c.No evasive action reported.Wooddale pd notified.",2024-06-15T00:00:00Z,41.9786,-87.9047,500,medium
15919,2024-06-15,Chino,California,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): chino, conflict alert (CA) / unmanned aircraft systems (UAS) sighting/1215p/chino airport traffic control tower (ATCT) advised, piper pa32, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while S bound at 1,000 feet 1 no earlier (NE) cno.no evasive action taken.Pd helo notified.",2024-06-15T12:15:00Z,33.9756,-117.6311,1000,medium
15920,2024-06-15,Colts neck,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): colts neck, nj / unmanned aircraft systems (UAS) sighting/1532e/new york terminal radar approach control (TRACON) advised, a321, jfk-clt, reported a unmanned aircraft systems (UAS) at 11,000 feet while W bound vcnty colts neck.No evasive action taken.Nypd notified.",2024-06-15T00:00:00Z,40.2667,-74.1667,11000,medium
15921,2024-06-15,Gary,Indiana,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): gary, in / unmanned aircraft systems (UAS) sighting/1710c/chicago terminal radar approach control facility (TRACON) advised, b738, phl-ord, reported a unmanned aircraft systems (UAS) from the 9 of the clock position while northwest (NW) bound at 11,000 feet 10 northwest (NW) gyy.No evasive action taken.Chicago fbi notified.",2024-06-15T00:00:00Z,41.5883,-87.3733,11000,medium
15922,2024-06-15,Houston,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): houston, tx / unmanned aircraft systems (UAS) sighting/1755c/houston terminal radar approach control facility (TRACON) advised, cessna c172, reported a white unmanned aircraft systems (UAS) from the 3 of the clock position while E bound at 2,000 feet 10 nne hou.No evasive action taken.Houston fbi notified.",2024-06-15T00:00:00Z,29.9844,-95.3698,2000,medium
15923,2024-06-15,Jackson,Michigan,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): jackson, mile (MI) / unmanned aircraft systems (UAS) sighting/1338e/kalamazoo airport traffic control tower (ATCT) advised, canadair cl60, lrd-local area network (LAN), reported a unmanned aircraft systems (UAS) at 9,000 feet while N bound 7 northwest (NW) jackson.No evasive action taken.Jackson county dispatch notified.",2024-06-15T00:00:00Z,42.2786,-84.4102,9000,medium
15924,2024-06-15,Los angeles,California,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): los angeles, ca / unmanned aircraft systems (UAS) sighting/1205p/los angeles airport traffic control tower (ATCT) advised, a321, bos-lax, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while W bound at 900 feet 4 ene lax.No evasive action taken. Lawa airport (ARPT) operations (OPS) notified.",2024-06-15T12:05:00Z,33.9416,-118.4085,900,low
15925,2024-06-15,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1445e/jfk airport traffic control tower (ATCT) advised, cessna c525, reported a unmanned aircraft systems (UAS) from the 7 of the clock position while nne bound at 1,000 feet 20 nne jfk.No evasive action taken.Port authority notified.",2024-06-15T00:00:00Z,40.6413,-73.7781,1000,medium
15926,2024-06-15,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1750e/new york terminal radar approach control (TRACON) advised, a321, montego bay, jamaica (MKJS)-jfk, reported a unmanned aircraft systems (UAS) whle N bound at 9,000 feet vcnty jfk.No evasive action taken.Leo notification not reported.",2024-06-15T00:00:00Z,40.6413,-73.7781,9000,medium
15927,2024-06-15,Niles,Michigan,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): niles, mile (MI) / unmanned aircraft systems (UAS) sighting/2048e/chicago air route traffic control center (ARTCC) advised, b38m, mdw-lga, reported a unmanned aircraft systems (UAS) passed 50 feet above aircraft (ACFT) while E bound at 17,000 feet 25 nnw niles.No evasive action reported.Leos not notified.",2024-06-15T00:00:00Z,41.8333,-86.25,17000,medium
15928,2024-06-15,Raleigh/durham,North carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): raleigh / durham, nc / unmanned aircraft systems (UAS) sighting/0915e/raleigh airport traffic control tower (ATCT) advised, piper p28a, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while northwest (NW) bound at 300 feet 7 se rdu.No evasive action taken.Wake county sheriff notified.",2024-06-15T00:00:00Z,35.8779,-78.7878,300,medium
15929,2024-06-15,Raleigh/durham,North carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): raleigh / durham, nc / unmanned aircraft systems (UAS) sighting/1235e/raleigh airport traffic control tower (ATCT) advised, cirrus sr22, reported a unmanned aircraft systems (UAS) from the 12 of the clock position while nne bound at 800 feet 2 sw rdu.No evasive action taken. Rdu airport (ARPT) authority notified.",2024-06-15T00:00:00Z,35.8773,-78.7778,800,medium
15930,2024-06-15,San jose,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): san jose, ca / unmanned aircraft systems (UAS) sighting/1907p/norcal terminal radar approach control (TRACON) advised, b39m, ewr-sfo, reported a unmanned aircraft systems (UAS) from the 10 of the clock position while wsw bound at 10,800 feet 19 no earlier (NE) sjc.No evasive action taken.Leo notification not reported.",2024-06-15T00:00:00Z,37.3382,-121.8863,10800,medium
15931,2024-06-15,Tampa,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): tampa, flight level (FL) / unmanned aircraft systems (UAS) sighting/1445e/tampa approach (APCH) advised, b738, operational readiness demonstration (ORD)-tpa, reported a unmanned aircraft systems (UAS) from the 1 of the clock position while S bound at 3,800 feet 10 nnw tpa.No evasive action taken.Fbi notified.",2024-06-15T14:45:00Z,27.975,-82.5333,3800,low
15932,2024-06-15,Teterboro,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): teterboro, nj / unmanned aircraft systems (UAS) sighting/1428e/teterboro airport traffic control tower (ATCT) advised, dassault f2th, blm-teb, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while ene bound at 400 feet 1.5 wsw teb.No evasive action taken.Leo notification not reported.",2024-06-15T00:00:00Z,40.8586,-74.0594,400,low
15933,2024-06-15,West palm beach,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): west palm beach, flight level (FL) / unmanned aircraft systems (UAS) sighting/1459e/palm beach airport traffic control tower (ATCT) advised, gulfstream galx, reported a black and yellow unmanned aircraft systems (UAS) at 3 of the clock position at 4,000 feet while S bound vcnty pbi.No evasive action taken.Leo notified.",2024-06-15T00:00:00Z,26.6841,-80.0958,4000,low
15934,2024-06-16,Atlanta,Georgia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): atlanta, general aviation (GA) / unmanned aircraft systems (UAS) sighting/1035e/atlanta terminal radar approach control (TRACON) advised, a321, lga-atl, reported a black unmanned aircraft systems (UAS) at the 10 of the clock position 100 feet below while sw bound at 14,000 feet 30 no earlier (NE) atl.No evasive action taken.Gwinnett county pd notified.",2024-06-16T00:00:00Z,33.6407,-84.4277,14000,medium
15935,2024-06-16,Atlanta,Georgia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): atlanta, general aviation (GA) / unmanned aircraft systems (UAS) sighting/1242e/atlanta airport traffic control tower (ATCT) advised, b752, fll-atl, reported a black and yellow unmanned aircraft systems (UAS) at the 12 of the clock position while E bound at 2,000 feet 2.5 W atl.No evasive action taken.Fulton county 911 emergency services notified.",2024-06-16T00:00:00Z,33.6407,-84.4277,2000,medium
15936,2024-06-16,Bloomington,Indiana,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): bloomington, in / unmanned aircraft systems (UAS) sighting/1245e/hulman airport traffic control tower (ATCT) advised, diamond da40, reported a white unmanned aircraft systems (UAS) 500 feet below aircraft (ACFT) from the 12 of the clock position while W bound at 3,000 feet 12 S hoosier vor collocated with tacan (VORTAC) (OOM).No evasive action taken.Leo notification not reported.",2024-06-16T00:00:00Z,39.1433,-86.5255,2500,medium
15937,2024-06-16,Boston,Massachusetts,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): boston, ma / unmanned aircraft systems (UAS) sighting/1145e/boston airport traffic control tower (ATCT) advised, e190, ric-bos, reported a gray unmanned aircraft systems (UAS) while no earlier (NE) bound at 1,000 feet 3 S bos.No evasive action taken.Massachusetts state pd notified.",2024-06-16T00:00:00Z,42.3605,-71.0596,1000,medium
15938,2024-06-16,Boston,Massachusetts,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): boston, ma / unmanned aircraft systems (UAS) sighting/1250e/boston airport traffic control tower (ATCT) advised, cessna c172, reported a blue and white unmanned aircraft systems (UAS) 500 feet below while W bound at 1,500 feet 1 W bos.No evasive action taken.Massachusetts state pd notified.",2024-06-16T00:00:00Z,42.3656,-71.0096,1000,medium
15939,2024-06-16,Cleveland,Ohio,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): cleveland, oh / unmanned aircraft systems (UAS) sighting/2007e/cleveland airport traffic control tower (ATCT) advised, cessna c172, reported a black drone from the 3 of the clock position while sw bound at 3,000 feet 5 se of burke lakefront airport (ARPT) (BKL).No evasive action taken.Leo notification not reported.",2024-06-16T00:00:00Z,41.505,-81.692,3000,low
15940,2024-06-16,Dallas,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): dallas, tx / unmanned aircraft systems (UAS) sighting/1732c/dallas love airport traffic control tower (ATCT) advised, b737, msy-dal, reported a white unmanned aircraft systems (UAS) from the 3 of the clock position while se bound at 1,700 feet 6 northwest (NW) dal.Dallas-fort worth pd notified.",2024-06-16T00:00:00Z,32.8472,-96.8517,1700,low
15941,2024-06-16,Denver,Colorado,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): denver, central office (CO) / unmanned aircraft systems (UAS) sighting/1940m/denver terminal radar approach control facility (TRACON) advised, fairchild sw4, den-aia, reported a black unmanned aircraft systems (UAS) from the 12 of the clock position while north bound at 8,500 feet 8 N den.No evasive action taken. Denver international (INTL) airport (ARPT) pd notified.",2024-06-16T00:00:00Z,39.8561,-104.6737,8500,medium
15942,2024-06-16,Houston,Texas,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): houston, tx / unmanned aircraft systems (UAS) sighting/1409c/houston terminal radar approach control (TRACON) advised, cessna c700, canouan, vc (TVSC)-iah, reported a white unmanned aircraft systems (UAS) off right side while W bound at 6,000 feet 6 S iah.No evasive action taken.Fbi notified.",2024-06-16T00:00:00Z,29.6528,-95.2789,6000,medium
15943,2024-06-16,Houston,Texas,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): houston, tx / unmanned aircraft systems (UAS) sighting/1415c/houston terminal radar approach control (TRACON) advised, b737, veracruz, mexico (MMVR)-iah, reported a white quad copter unmanned aircraft systems (UAS) from the 12 of the clock position while nne bound at 5,500 feet 20 W iah.No evasive action taken.Fbi notified.",2024-06-16T00:00:00Z,29.9844,-95.3698,5500,medium
15944,2024-06-16,Louisville,Kentucky,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): louisville, ky / unmanned aircraft systems (UAS) sighting/1732e/louisville airport traffic control tower (ATCT) advised, helo, reported 3 drones while se bound at 1,700 feet 3.4 no earlier (NE) sdf.No evasive action taken. Louisville metropolitan (METRO) pd notified.",2024-06-16T00:00:00Z,38.1886,-85.6667,1700,low
15945,2024-06-16,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1320e/laguardia airport traffic control tower (ATCT) advised, a321, mco-lga, reported unmanned aircraft systems (UAS) off right side while no earlier (NE) bound at 1,800 feet 3 sw lga.No evasive action taken.New york pd aviation unit notified.",2024-06-16T00:00:00Z,40.7778,-73.8783,1800,medium
15946,2024-06-16,Newark,New jersey,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): newark, nj / unmanned aircraft systems (UAS) sighting/1416e/new york terminal radar approach control (TRACON) advised, cessna c172, reported a white unmanned aircraft systems (UAS) while sw bound at 6,500 feet 4 wsw ewr.No evasive action taken.New jersey state pd aviation unit notified.",2024-06-16T00:00:00Z,40.6895,-74.1745,6500,low
15947,2024-06-16,Poughkeepsie,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): poughkeepsie, ny / unmanned aircraft systems (UAS) sighting/1949e/boston artcc advised, e190, bos-lga, reported at black unmanned aircraft systems (UAS) 1,000 feet below aircraft (ACFT) while wsw bound at 14,000 feet 12 se pawling very high frequency omnidirectional range (VOR).No evasive action taken.Newtown pd notified.",2024-06-16T00:00:00Z,41.6389,-73.9015,14000,medium
15948,2024-06-16,Washington,District of columbia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): washington, dc / unmanned aircraft systems (UAS) sighting/1044e/potomac terminal radar approach control facility (TRACON) advised, a319, dca-syr, reported a white unmanned aircraft systems (UAS) at the 12 of the clock position 2,000 feet below while nnw bound at 4,000 feet 5 nnw dca.No evasive action taken.Us park police notified.",2024-06-16T00:00:00Z,38.8951,-77.0364,2000,medium
15949,2024-06-16,Washington,District of columbia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): washington, dc / unmanned aircraft systems (UAS) sighting/1352e/washington airport traffic control tower (ATCT) advised, e75s, lga-dca, reported a white unmanned aircraft systems (UAS) while E bound at 2,000 feet vcnty cabin john bridge.No evasive action taken.Montgomery county pd notified.",2024-06-16T00:00:00Z,38.9072,-77.0369,2000,medium
15950,2024-06-16,Washington,District of columbia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): washington, dc / unmanned aircraft systems (UAS) sighting/1906e/washington national airport traffic control tower (ATCT) advised, crj7, buf-dca, reported a unmanned aircraft systems (UAS) while S bound at 800 feet 1 N dca.No evasive action taken.Park police notified.",2024-06-16T00:00:00Z,38.8951,-77.0366,800,low
15951,2024-06-16,Worcester,Massachusetts,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): worcester, ma / unmanned aircraft systems (UAS) sighting/1340e/worcester airport traffic control tower (ATCT) advised, cessna c172, reported a unmanned aircraft systems (UAS) with red lights at 1,000 feet while wnw bound at 2,000 feet 3 se orh.No evasive action taken.Massachusetts state pd notified.",2024-06-16T00:00:00Z,42.2667,-71.8333,1000,medium
15952,2024-06-17,Baltimore,Maryland,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): baltimore, md / unmanned aircraft systems (UAS) sighting/0755e/potomac terminal radar approach control (TRACON) advised, embraer e55p, hpn-bwi, reported a white unmanned aircraft systems (UAS) off left side while W bound at 5,600 feet 10 N mtn.No evasive action taken.Baltimore county pd notified.",2024-06-17T00:00:00Z,39.2904,-76.6122,5600,medium
15953,2024-06-17,Baltimore,Maryland,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): baltimore, md / unmanned aircraft systems (UAS) sighting/1538e/baltimore airport traffic control tower (ATCT) advised, b737, mht-bwi, observed a white quad-copter unmanned aircraft systems (UAS) on right side while eastbound at 2,000 feet, 7 W bwi.No evasive action reported.Howard county pd notified.",2024-06-17T00:00:00Z,39.1756,-76.6672,2000,medium
15954,2024-06-17,Baltimore,Maryland,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): baltimore, md / unmanned aircraft systems (UAS) sighting/2004e/potomac terminal radar approach control (TRACON) advised, b737, bwi-plan view display (PVD), reported a unmanned aircraft systems (UAS) 200 feet below aircraft (ACFT) while ese bound at 4,700 feet 7 ese baltimore very high frequency omnidirectional range (VOR).No evasive action taken.Anne arundel county pd notified.",2024-06-17T00:00:00Z,39.1752,-76.6684,4700,medium
15955,2024-06-17,Charleston,South carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): charleston, sc / balloon sighting/1940e/jacksonville air route traffic control center (ARTCC) advised, bcs3, mco-bos, reported a known balloon while no earlier (NE) bound at fl330 10 sw clt.No evasive action taken.No leo notification.",2024-06-17T00:00:00Z,32.7765,-79.9311,33000,medium
15956,2024-06-17,Charlotte,North carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): charlotte, nc / unmanned aircraft systems (UAS) sighting/1831e/charlotte airport traffic control tower (ATCT) advised, piper pa24, jqf-standard operating procedures (SOP), reported a unmanned aircraft systems (UAS) from the 9 of the clock position while E bound at 3,000 feet 29 E clt.No evasive action taken.Stanley county sheriff notified.",2024-06-17T00:00:00Z,35.2144,-80.9431,3000,medium
